cluster_id,x,y,z
1,11.8945,-6.90155,1.55737
1,11.9126,-4.31415,0.0702163
1,11.9591,-4.40718,0.486237
1,11.8846,-6.70129,-0.26447
1,11.745,-6.81763,-0.253589
1,11.7041,-7.75454,-0.209375
1,11.8695,-5.50698,0.973527
1,11.8891,-5.61137,0.983047
1,11.9277,-6.7969,1.09175
1,11.8532,-6.85395,1.09408
1,11.8422,-6.89654,1.09785
1,11.8494,-6.95105,1.10363
1,11.8201,-6.98465,1.10577
1,11.8423,-7.05205,1.11358
1,11.7446,-7.67827,1.17635
1,11.7331,-8.23316,1.23913
1,11.9951,-6.81149,1.55414
1,11.9495,-6.83486,1.5535
1,11.8749,-6.93866,1.56039
1,11.6737,-9.40125,1.38157
1,11.9528,-6.71485,0.182722
1,11.8602,-6.78169,0.636737
1,11.8492,-6.75209,0.186363
1,11.8103,-6.7798,0.188583
1,21.2181,-16.1048,1.55292
1,21.2028,-16.3102,1.5732
1,21.1968,-16.4149,1.58363
1,21.1828,-16.5194,1.5941
1,21.1635,-16.6142,1.60364
1,21.1428,-16.7257,1.61495
1,21.1394,-16.8347,1.62604
1,21.1425,-16.0124,0.640367
1,21.4695,-11.4507,1.15624
1,21.4846,-11.3712,1.15084
1,21.4825,-11.1905,1.13802
1,21.4246,-11.9775,1.19419
1,21.4036,-11.2789,0.326475
1,21.3998,-11.4529,0.335925
1,21.4218,-11.1968,0.321899
1,21.4015,-11.547,0.341066
1,21.4536,-11.1223,0.317634
1,21.3906,-11.6343,0.346021
1,21.3488,-11.798,0.35569
1,21.3507,-11.8935,0.361088
1,21.3628,-11.9908,0.366496
1,21.3433,-12.2563,0.38218
1,21.3418,-12.3469,0.387548
1,21.3277,-12.4349,0.39298
1,21.446,-13.7848,0.475843
1,21.4411,-14.5042,0.524375
1,21.2435,-15.979,0.635311
1,21.4126,-14.5851,0.530538
1,21.4063,-14.6824,0.537426
1,21.4101,-14.7927,0.545068
1,21.4294,-14.9151,0.553279
1,21.3973,-15.0055,0.560384
1,21.3834,-15.1044,0.567741
1,21.3115,-15.919,0.629123
1,21.1237,-16.3244,0.664711
1,12.1387,-0.962963,-0.358725
1,12.1759,-0.929187,-0.359215
1,12.2468,-1.09116,-0.363333
1,12.1791,-0.892296,-0.358747
1,12.1883,-0.853948,-0.358405
1,12.1932,-0.817184,-0.357954
1,12.2382,-0.779479,-0.358539
1,12.2789,-0.743131,-0.359012
1,11.9999,-2.89526,-0.362052
1,11.9587,-2.92502,-0.360626
1,11.9791,-2.97159,-0.360893
1,11.9671,-3.00726,-0.360266
1,12.0237,-3.06443,-0.361497
1,11.7642,-6.70444,-0.703411
1,11.7208,-6.95788,-0.246563
1,21.0457,-16.0105,-0.256217
1,21.196,-15.9021,-0.269867
1,21.0318,-16.1138,-0.249891
1,21.0498,-16.2378,-0.244089
1,20.9939,-16.5294,-0.225052
1,21.0237,-16.3266,-0.237849
1,20.9882,-16.6362,-0.21879
1,20.9763,-16.7561,-0.211416
1,21.0236,-16.4371,-0.231761
1,12.0524,-6.79522,1.55652
1,11.929,-6.87397,1.55662
1,11.8657,-6.98511,1.56532
1,11.8397,-7.02071,1.56778
1,11.8976,-7.109,1.5827
1,11.6379,-9.96428,1.4552
1,11.9706,-6.74909,0.635887
1,11.9046,-6.7601,0.635718
1,11.8382,-6.81991,0.639445
1,11.8294,-6.86668,0.643062
1,11.8008,-6.95081,0.64946
1,11.7777,-6.98591,0.65201
1,11.7949,-7.05027,0.657534
1,11.6172,-10.5664,1.53754
1,11.6102,-10.6287,1.54618
1,11.6232,-11.1637,1.62248
1,11.5918,-11.6737,1.69688
1,11.7678,-7.01079,0.203428
1,11.7537,-6.9485,0.199759
1,11.7684,-6.90782,0.197017
1,11.8121,-6.90805,0.64615
1,11.7912,-6.87253,0.194505
1,11.7544,-7.34046,0.681494
1,11.6542,-9.24095,0.862323
1,11.7513,-9.54483,1.91356
1,11.7135,-12.9039,1.288
1,11.7905,-12.9107,1.2869
1,11.6044,-12.9481,1.29649
1,11.5743,-13.0026,1.30428
1,11.5475,-13.0568,1.31197
1,11.5142,-13.1032,1.31887
1,11.8919,-6.72924,0.184409
1,11.7933,-6.82131,0.191347
1,21.1237,-16.1058,0.647949
1,21.1108,-16.2043,0.655813
1,21.1178,-16.4355,0.67346
1,21.0988,-16.5305,0.681356
1,21.0658,-16.6201,0.689252
1,21.0601,-16.7388,0.698743
1,11.7919,-12.9136,1.88461
1,11.4919,-15.4004,1.62725
1,11.6458,-12.9124,1.29084
1,11.8829,-12.9369,1.88792
1,11.4463,-12.9283,0.126479
1,11.7318,-12.9314,1.88759
1,11.6425,-12.9951,1.89791
1,11.6157,-13.0491,1.90649
1,11.6039,-13.1265,1.9187
1,11.4066,-13.0594,0.138861
1,11.5349,-12.9528,0.709499
1,11.502,-12.9994,0.715783
1,11.4801,-13.06,0.722962
1,11.8749,-12.9215,1.28614
1,11.6188,-12.8776,0.697943
1,11.5698,-12.9043,0.702952
1,11.5891,-12.8387,0.109988
1,11.4336,-13.005,0.132961
1,11.5415,-12.8671,0.115356
1,11.679,-12.9533,1.89123
1,11.4796,-19.2436,1.40349
1,11.3947,-19.2456,1.40997
1,11.3081,-19.2436,1.41616
1,11.5976,-19.3097,1.40258
1,11.1904,-19.3359,1.43585
1,11.1115,-19.5125,1.46274
1,11.4841,-12.8878,0.120885
1,11.6424,-12.808,0.104078
1,11.7547,-12.8528,0.0995113
1,11.6788,-12.8597,0.693303
1,11.7656,-12.8739,0.690596
1,11.2371,-19.2625,1.42368
1,11.1471,-19.4162,1.44863
1,11.4466,-19.2171,0.630204
1,11.3425,-19.1752,0.635952
1,11.187,-19.196,0.651777
1,10.2973,-19.077,-0.0248133
1,9.90506,-19.1075,0.0200292
1,9.8001,-19.0457,0.0281153
1,9.59105,-19.0962,0.054261
1,11.1322,-19.2537,0.661745
1,9.48734,-19.0328,0.0621935
1,11.069,-19.4523,0.684745
1,11.4057,-12.8752,-0.456522
1,10.2118,-19.0693,-0.0158955
1,11.2546,-19.1628,0.642796
1,11.0915,-19.3309,0.672135
1,9.40979,-19.0363,0.0710845
1,9.95459,-19.0404,0.0107352
1,8.77659,-18.9859,0.139857
1,10.3639,-19.0536,-0.0333898
1,10.4619,-19.0857,-0.0422604
1,10.1196,-19.0468,-0.00705945
1,10.5307,-19.0741,-0.0503514
1,10.0396,-19.0492,0.00187051
1,10.6275,-19.1019,-0.0592846
1,10.7011,-19.0828,-0.0683092
1,10.8074,-19.1276,-0.0772797
1,9.7354,-19.0708,0.0367272
1,9.64431,-19.0373,0.0449342
1,10.9483,-19.2465,-0.0858279
1,11.0079,-19.1978,-0.0949169
1,11.0682,-19.1506,-0.103971
1,11.1535,-19.1511,-0.113046
1,11.2121,-19.1088,-0.121606
1,9.32913,-19.0321,0.0799029
1,11.2884,-19.0998,-0.130206
1,9.22962,-18.9835,0.0882893
1,11.4119,-19.1697,-0.139469
1,9.16679,-19.0103,0.0969353
1,9.07566,-18.9794,0.105441
1,8.99431,-18.9614,0.113613
1,6.48845,-22.0552,-0.199656
1,9.86926,-19.0568,-0.720177
1,10.0587,-18.9518,-0.74645
1,9.98565,-19.8329,-0.715246
1,8.71226,-19.0075,0.148489
1,8.84693,-18.9789,0.131414
1,9.56496,-22.2672,-0.598452
1,8.91294,-18.9518,0.122303
1,9.47323,-22.2595,-0.586851
1,8.39393,-18.9649,0.182635
1,9.2969,-22.2491,-0.564396
1,11.4458,-12.8376,-0.461904
1,11.3906,-12.9488,-0.4518
1,11.4994,-12.8121,-0.467972
1,11.3638,-13.0034,-0.446837
1,11.5453,-12.7771,-0.473744
1,11.6225,-12.7755,-0.480886
1,11.73,-12.8188,-0.488773
1,8.46572,-18.9543,0.173707
1,8.63156,-18.988,0.156594
1,8.539,-18.9471,0.164834
1,8.31357,-18.9528,0.191229
1,8.68466,-22.2099,-0.486069
1,7.48604,-22.1302,-0.330833
1,9.21044,-22.2534,-0.553108
1,8.93137,-18.854,-0.607172
1,5.13185,-21.9555,-0.0178409
1,6.40456,-22.0449,-0.188648
1,6.57489,-22.0749,-0.210726
1,6.65132,-22.07,-0.221133
1,6.32463,-22.0333,-0.178201
1,6.25127,-22.0487,-0.167851
1,6.73259,-22.0678,-0.232109
1,6.81392,-22.0652,-0.243086
1,6.08855,-22.027,-0.146459
1,6.90042,-22.0817,-0.254199
1,6.00658,-22.021,-0.135517
1,6.98432,-22.1028,-0.264816
1,7.06054,-22.0945,-0.275226
1,5.84509,-22.0178,-0.113665
1,7.1438,-22.0965,-0.286274
1,5.76676,-22.0266,-0.102746
1,7.22606,-22.0944,-0.297296
1,5.67879,-21.988,-0.0918008
1,7.31547,-22.1169,-0.308555
1,7.4018,-22.1276,-0.319726
1,5.4418,-21.9794,-0.0596685
1,5.2857,-21.9733,-0.0384516
1,7.73524,-22.1353,-0.363589
1,7.82395,-22.1501,-0.37489
1,7.90664,-22.158,-0.385568
1,8.07322,-22.1622,-0.407371
1,6.15844,-25.7252,-0.975241
1,2.50345,-22.1082,-0.427792
1,2.28237,-22.0941,-0.395476
1,9.96362,-18.9218,-0.735339
1,10.1523,-18.9777,-0.757474
1,10.2409,-18.9924,-0.768148
1,10.3123,-18.9708,-0.77755
1,10.4003,-19.0076,-0.787541
1,10.4771,-18.9962,-0.797348
1,10.5611,-18.9987,-0.80769
1,10.7667,-19.0757,-0.831236
1,8.86335,-18.876,-0.597965
1,10.907,-19.1855,-0.845905
1,9.74138,-22.2737,-0.62094
1,9.6537,-22.2779,-0.609571
1,9.84324,-22.2936,-0.633483
1,9.93174,-22.3014,-0.644606
1,10.0219,-22.3125,-0.655837
1,10.1905,-22.304,-0.677581
1,8.94181,-22.2127,-0.519422
1,8.76925,-22.2165,-0.496897
1,10.5669,-22.3408,-0.724485
1,8.85715,-22.2195,-0.508244
1,9.38552,-22.25,-0.575807
1,9.12338,-22.2556,-0.541786
1,9.03214,-22.2334,-0.530573
1,10.1054,-22.3065,-0.66666
1,8.59572,-22.2024,-0.474678
1,8.50501,-22.1889,-0.463209
1,10.6636,-22.3513,-0.736469
1,8.33288,-22.1873,-0.44074
1,8.23667,-18.9392,0.199343
1,8.14682,-18.9002,0.20748
1,8.16193,-22.1737,-0.418708
1,8.41701,-22.1826,-0.451881
1,8.25018,-22.1829,-0.430032
1,7.98851,-22.1492,-0.396597
1,7.64756,-22.1242,-0.352391
1,7.56373,-22.1241,-0.341297
1,3.19841,-22.1602,-0.529234
1,2.65896,-22.1191,-0.450522
1,2.58055,-22.1048,-0.439021
1,5.21003,-21.9714,-0.028118
1,5.05183,-21.9499,-0.00698829
1,4.97437,-21.9577,0.00392449
1,4.89896,-21.9548,0.0142411
1,5.36639,-21.98,-0.0493227
1,4.81609,-21.9305,0.0249779
1,5.52386,-21.9914,-0.0705444
1,4.73843,-21.9355,0.035876
1,5.59778,-21.9824,-0.0809057
1,4.65914,-21.9304,0.0467114
1,4.58341,-21.9224,0.0569758
1,4.50429,-21.9167,0.0677977
1,4.42373,-21.9008,0.0785322
1,4.34721,-21.9104,0.0894758
1,5.92298,-22.0069,-0.124575
1,4.2724,-21.9052,0.0997491
1,4.19359,-21.8984,0.110549
1,4.11514,-21.8933,0.121364
1,6.17198,-22.0385,-0.157425
1,3.65246,-21.8476,0.18489
1,0.311717,-21.8588,-0.10519
1,3.12067,-22.1618,-0.517939
1,2.81104,-22.1312,-0.472732
1,2.96562,-22.124,-0.495204
1,3.27797,-22.1762,-0.540875
1,6.27732,-25.8518,-0.993021
1,6.0338,-25.5403,-0.956331
1,5.91322,-25.393,-0.938192
1,5.80291,-25.2698,-0.921659
1,5.68365,-25.1176,-0.903679
1,5.57555,-24.9955,-0.887464
1,5.46375,-24.8473,-0.870579
1,5.3463,-24.6857,-0.852802
1,5.23373,-24.5452,-0.835833
1,5.11883,-24.3581,-0.818292
1,5.00975,-24.2245,-0.801857
1,4.70555,-23.9053,-0.756278
1,4.60215,-23.7838,-0.740711
1,4.3986,-23.5433,-0.71005
1,4.20691,-23.3323,-0.681245
1,4.11123,-23.2345,-0.666897
1,3.81975,-22.8026,-0.622587
1,3.62843,-22.574,-0.593701
1,3.36162,-22.2297,-0.553289
1,2.43005,-22.1091,-0.417093
1,2.35642,-22.1057,-0.406336
1,2.73735,-22.1311,-0.462003
1,2.88825,-22.1267,-0.483954
1,3.04553,-22.1488,-0.506952
1,3.44954,-22.3187,-0.566493
1,-0.269101,-21.5069,-0.780966
1,2.00562,-18.336,-0.337337
1,0.839424,-22.0198,-0.183656
1,0.535807,-21.9424,-0.915886
1,1.81386,-18.3435,-0.309411
1,10.6507,-19.0115,-0.818453
1,10.9631,-19.1382,-0.853948
1,10.747,-22.3412,-0.747291
1,10.8376,-22.3363,-0.758868
1,11.0279,-19.0998,-0.862841
1,11.1074,-19.0893,-0.872863
1,11.1743,-19.0627,-0.881702
1,11.2581,-19.0676,-0.891856
1,11.3719,-19.1195,-0.904568
1,11.2252,-22.3877,-0.806405
1,3.90986,-22.9404,-0.636254
1,4.03542,-21.8779,0.132065
1,0.0270173,-21.5791,-0.0620372
1,-0.0439558,-21.5676,-0.0515058
1,3.95795,-21.8781,0.142931
1,3.57905,-21.846,0.195191
1,-0.198028,-21.5633,-0.0287041
1,3.81047,-21.8768,0.163525
1,0.537385,-21.9831,-0.139025
1,3.73213,-21.8683,0.17429
1,0.460769,-21.9853,-0.127744
1,3.88129,-21.8841,0.153868
1,2.58917,-21.7814,0.33407
1,3.04258,-21.818,0.270391
1,0.38085,-21.969,-0.115881
1,3.50325,-21.8565,0.206213
1,3.34815,-21.8449,0.227809
1,3.42632,-21.8568,0.217102
1,3.26989,-21.8308,0.238476
1,2.81576,-21.8029,0.302284
1,3.1973,-21.8338,0.248866
1,3.12076,-21.835,0.259781
1,2.89228,-21.8048,0.291411
1,2.73927,-21.8008,0.313158
1,2.51607,-21.7702,0.344217
1,2.44409,-21.7748,0.354694
1,2.13913,-21.7552,0.398064
1,1.61492,-21.7094,0.472746
1,0.249204,-21.5844,-0.0947285
1,0.177734,-21.5837,-0.0841847
1,0.613909,-21.9847,-0.150306
1,0.0985718,-21.5783,-0.0725948
1,0.686724,-21.98,-0.161
1,0.763086,-21.993,-0.172301
1,2.66341,-21.8063,0.32419
1,1.43626,-18.336,-0.254228
1,-1.02363,-18.24,-0.541816
1,-1.32774,-18.1982,-0.496271
1,4.90513,-24.1122,-0.78617
1,3.53932,-22.4535,-0.580182
1,4.80196,-24.0034,-0.770707
1,4.50225,-23.6796,-0.725734
1,4.30302,-23.4278,-0.695641
1,4.00912,-23.0807,-0.651337
1,3.72527,-22.6853,-0.608306
1,-0.193834,-21.505,-0.791871
1,-0.118496,-21.5008,-0.802703
1,-0.047519,-21.5081,-0.813355
1,0.0313391,-21.5156,-0.825052
1,0.101963,-21.5324,-0.83604
1,0.173325,-21.5331,-0.846495
1,0.242362,-21.5974,-0.85915
1,0.307379,-21.9112,-0.88117
1,-0.118808,-21.5597,-0.0404071
1,0.383475,-21.9212,-0.892714
1,0.45953,-21.935,-0.904406
1,-0.761579,-18.1884,-0.577691
1,-0.88622,-18.156,-0.558367
1,-1.25999,-18.1462,-0.503987
1,-1.19527,-18.1158,-0.512121
1,1.74981,-18.3421,-0.300055
1,-2.64636,-18.0183,-0.299758
1,1.68555,-18.3346,-0.290639
1,1.62136,-18.3268,-0.281228
1,1.56069,-18.3287,-0.272379
1,1.50002,-18.3304,-0.263525
1,1.37186,-18.3093,-0.244685
1,1.30829,-18.3244,-0.235454
1,1.55516,-18.2937,-0.92002
1,1.2444,-18.3193,-0.226076
1,1.18378,-18.322,-0.217217
1,1.12304,-18.3044,-0.208245
1,-2.71154,-18.0172,-0.290403
1,1.37038,-18.3112,-0.893535
1,1.06247,-18.3126,-0.199412
1,-1.07938,-18.1655,-0.53081
1,0.649051,-21.6532,0.61294
1,2.3682,-21.7773,0.36569
1,2.29244,-21.7815,0.376736
1,2.216,-21.7735,0.387518
1,2.96683,-21.8267,0.281445
1,2.06362,-21.7626,0.40921
1,1.98792,-21.7658,0.420271
1,1.91284,-21.7847,0.431733
1,1.76663,-21.7255,0.451148
1,1.46363,-21.7003,0.49455
1,1.39153,-21.6793,0.504445
1,1.31992,-21.684,0.515069
1,1.24804,-21.6645,0.525001
1,1.09732,-21.6668,0.547204
1,1.53963,-21.721,0.484083
1,0.946609,-21.66,0.569183
1,1.84015,-21.7692,0.441806
1,1.17278,-21.6808,0.536545
1,1.02195,-21.6625,0.558162
1,1.69135,-21.7376,0.462472
1,0.871239,-21.6632,0.580398
1,0.799738,-21.6522,0.590613
1,0.573068,-21.6833,0.625128
1,-0.963358,-18.3027,0.0992766
1,-1.13645,-18.1328,-0.52128
1,-1.13657,-18.184,0.125517
1,-2.5953,-18.0734,-0.309204
1,1.61931,-18.3034,-0.929856
1,-1.07822,-18.2071,0.116752
1,-5.24055,-18.023,0.0676415
1,-1.34285,-18.3152,0.155745
1,-1.26612,-18.2203,0.144753
1,-1.02041,-18.2359,0.108044
1,-4.32598,-17.9322,-0.0577122
1,-5.73096,-17.8443,0.143236
1,-7.53773,-17.7136,-0.992924
1,1.49465,-18.2997,-0.911357
1,0.724286,-21.6608,0.602036
1,-0.880775,-18.3733,0.741684
1,-1.1977,-18.1845,0.134593
1,-0.93578,-18.3128,0.748209
1,-0.992162,-18.268,0.755435
1,-0.905241,-18.2982,1.39771
1,-1.02611,-18.2835,1.41573
1,-1.05075,-18.2449,0.763672
1,-5.78998,-17.8217,0.15235
1,-7.95051,-17.7332,0.456368
1,-8.66376,-17.6139,0.559233
1,-8.81422,-17.5533,-0.129632
1,-8.91849,-17.5956,-0.119916
1,-1.24956,-18.2923,0.79571
1,-8.07072,-17.6714,0.47527
1,-8.15423,-17.682,0.486425
1,-8.73264,-17.5506,-0.139296
1,-8.72889,-17.5868,0.569201
1,-7.6047,-17.695,-0.983782
1,-7.67034,-17.6812,-0.975297
1,-7.74612,-17.6799,-0.966996
1,-7.82022,-17.6748,-0.958508
1,-7.89977,-17.6801,-0.950499
1,-7.9631,-17.653,-0.940966
1,-8.03736,-17.647,-0.932434
1,-8.12451,-17.6655,-0.925003
1,-8.19224,-17.6533,-0.9166
1,-8.33265,-17.63,-0.899434
1,-8.40725,-17.6225,-0.890821
1,-8.48758,-17.6252,-0.882641
1,-8.55832,-17.6169,-0.874408
1,-8.64271,-17.626,-0.866474
1,-8.74504,-17.5224,-0.845603
1,-8.80892,-17.5008,-0.836861
1,-1.11153,-18.2415,0.772854
1,-1.17801,-18.2351,0.782993
1,-0.855693,-18.4124,1.39747
1,-0.962243,-18.2592,1.40409
1,-1.08769,-18.2617,1.42414
1,-1.15565,-18.291,1.4368
1,-1.23037,-18.3734,1.45404
1,-8.9047,-17.6276,0.591915
1,-9.21836,-17.6056,0.635868
1,-8.26368,-17.6479,-0.9085
1,-9.6131,-17.5858,0.690798
1,-9.67633,-17.5518,0.700703
1,-9.75406,-17.5413,0.711742
1,-9.85073,-17.5611,0.724281
1,-12.3787,-17.3121,0.303624
1,-12.4788,-17.3228,0.314364
1,-8.60616,-17.6473,1.26295
1,-9.935,-17.5601,0.735868
1,-10.013,-17.5486,0.746974
1,-10.0796,-17.5251,0.756919
1,-10.1791,-17.5466,0.769774
1,-10.2466,-17.5172,0.780063
1,-10.34,-17.5278,0.792465
1,-13.3024,-17.4904,0.39739
1,-13.3628,-17.4458,0.406945
1,-13.3898,-17.361,0.415213
1,-13.4605,-17.3228,0.425512
1,-12.5409,-17.2471,-0.448416
1,-13.3813,-17.4399,-0.388841
1,-13.3868,-17.5647,-0.399449
1,-13.4173,-17.3662,-0.379039
1,-13.4722,-17.3154,-0.369592
1,-10.4968,-17.5009,0.814867
1,-12.1591,-17.4276,1.04382
1,-13.7849,-17.3335,0.461317
1,-12.2197,-17.3811,1.05367
1,-13.5323,-17.2859,0.435853
1,-13.6431,-17.2889,0.448131
1,-8.68188,-17.6393,1.27473
1,-10.4184,-17.5145,0.803659
1,-10.6141,-17.5523,0.829054
1,-12.3751,-17.3388,1.07622
1,-12.5002,-17.3751,1.09193
1,-13.2849,-17.5037,1.19375
1,-13.2684,-17.6027,1.18811
1,-8.59224,-17.6734,1.97757
1,-8.65627,-17.651,1.98805
1,-12.3478,-17.4102,1.84911
1,-13.2094,-17.6347,1.98337
1,-13.235,-17.5463,1.98804
1,-13.2607,-17.4523,1.99277
1,-13.3166,-17.4177,1.201
1,-13.3962,-17.3901,1.21271
1,-13.4732,-17.3592,1.22418
1,-13.5566,-17.3356,1.23626
1,-13.5299,-17.262,-0.359669
1,-13.6201,-17.241,-0.349703
1,-13.7385,-17.2586,-0.340648
1,-13.1751,-16.0683,1.22798
1,-13.2309,-16.0182,1.2372
1,-12.8652,-11.8193,1.32572
1,-12.9042,-11.7726,1.33237
1,-12.7956,-11.51,1.32611
1,-12.8165,-11.2822,1.336
1,-12.8829,-11.2557,0.712765
1,-12.7873,-11.1815,1.33526
1,-12.8444,-11.1441,0.714663
1,-12.8071,-11.0412,1.34222
1,-12.8392,-11.064,0.718357
1,-12.7828,-11.0976,1.33727
1,-12.8533,-10.9986,1.34966
1,-12.9227,-10.9743,1.35961
1,-12.7255,-11.2599,1.95693
1,-12.9922,-10.9496,1.36957
1,-12.7399,-11.1143,1.96054
1,-12.7704,-11.0627,1.96589
1,-12.8809,-11.0178,0.725165
1,-12.8166,-11.0199,1.97368
1,-12.9126,-10.9677,0.731125
1,-12.6134,-8.59259,1.39018
1,-12.6534,-8.55073,1.39664
1,-12.6426,-8.47701,1.39736
1,-12.6119,-8.32831,1.39759
1,-12.7304,-11.187,1.95835
1,-12.9602,-10.9262,0.738288
1,-13.0329,-10.9041,0.747037
1,-12.904,-11.0332,0.100391
1,-12.9568,-10.921,0.112827
1,-13.0198,-10.8956,0.119548
1,-13.0957,-10.876,0.12682
1,-12.6489,-8.03726,0.849473
1,-12.5665,-6.93945,0.890354
1,-12.6611,-6.7501,0.907853
1,-12.5971,-6.42261,0.915353
1,-12.8875,-10.9966,1.98526
1,-12.6035,-8.25723,1.39853
1,-12.5933,-8.1887,1.39915
1,-12.5776,-8.37329,1.39181
1,-12.6594,-8.16313,1.40854
1,-12.6009,-8.06607,1.40363
1,-12.5429,-5.31057,1.47027
1,-12.4395,-5.28547,1.97349
1,-12.48,-5.23054,1.46413
1,-12.5363,-5.21775,0.957428
1,-12.4538,-5.16544,1.46236
1,-12.5024,-5.14988,0.956714
1,-12.4495,-5.10917,1.46323
1,-12.4692,-5.06227,1.46701
1,-12.4915,-5.01899,1.47099
1,-12.537,-4.98158,1.47783
1,-12.6216,-4.92533,0.976688
1,-12.6951,-4.89771,0.984806
1,-12.4659,-5.02391,1.98116
1,-12.4247,-5.22448,1.97185
1,-12.6001,-7.86855,1.40908
1,-12.9296,-10.9783,0.106457
1,-12.8997,-11.1092,0.09436
1,-12.9578,-10.9974,-0.519252
1,-12.9961,-10.9489,-0.512666
1,-13.023,-10.8953,-0.506194
1,-13.0657,-10.8503,-0.499775
1,-13.1353,-10.8259,-0.494033
1,-12.9821,-11.0919,-0.527183
1,-12.4228,-5.33405,1.97015
1,-12.7149,-4.8694,0.474607
1,-12.4925,-5.09158,0.957947
1,-12.4464,-3.26921,1.01625
1,-12.3609,-1.99247,1.04485
1,-12.3255,-1.89085,1.04416
1,-12.3404,-1.79938,1.04792
1,-12.3338,-1.84645,1.04609
1,-12.3388,-1.75122,1.04901
1,-12.3155,-1.65241,1.0493
1,-12.3224,-1.51251,1.05341
1,-12.3156,-1.46645,1.05389
1,-12.5823,-4.94391,1.48466
1,-12.5984,-5.20716,0.45037
1,-12.643,-5.18694,-0.0589252
1,-12.607,-5.11869,-0.0557641
1,-12.3083,-1.90645,1.51882
1,-12.3063,-1.76174,1.52158
1,-12.3146,-1.66679,1.52462
1,-12.2976,-1.52566,1.52531
1,-12.3045,-1.42859,1.52825
1,-12.4374,-5.17446,1.97454
1,-12.4286,-5.11356,1.97393
1,-12.4418,-5.06664,1.97668
1,-12.526,-4.99185,1.99139
1,-12.2999,-1.80893,1.51977
1,-12.2708,-1.33188,1.52583
1,-12.2775,-1.285,1.52764
1,-12.2662,-1.23632,1.52716
1,-12.2473,-1.09225,1.52757
1,-12.2606,-1.00106,1.5311
1,-12.5148,-5.04313,0.961987
1,-12.5316,-4.99784,0.965291
1,-12.5631,-4.95805,0.969817
1,-12.5412,-5.01942,0.456169
1,-12.5597,-4.97499,0.459549
1,-12.594,-5.0056,-0.0490752
1,-12.6007,-4.93878,0.463937
1,-12.6625,-4.89247,-0.549899
1,-12.6574,-4.90545,0.469184
1,-12.6641,-4.87234,-0.0387417
1,-12.6375,-4.91651,-0.0422535
1,-12.7264,-4.84087,-0.0349253
1,-12.7079,-4.85523,-0.547278
1,-12.7664,-4.82241,-0.545034
1,-12.5394,-5.07551,0.453205
1,-12.5513,-5.13439,0.451017
1,-12.3213,-1.70097,1.04863
1,-12.3214,-1.60541,1.05103
1,-12.3208,-1.56,1.05209
1,-12.3072,-1.41564,1.05439
1,-12.3092,-1.32085,1.05685
1,-12.3177,-1.27661,1.05868
1,-12.2853,-1.08412,1.06009
1,-12.2872,-1.03706,1.06134
1,-12.2848,-0.992003,1.06212
1,-12.1845,0.819865,0.6218
1,-12.2852,-1.13136,1.059
1,-12.225,0.771287,1.08983
1,-12.1481,0.861887,0.620172
1,-12.1225,1.08967,0.621422
1,-12.3052,-1.8578,1.51943
1,-12.3083,-1.36824,1.05563
1,-12.3064,-1.22804,1.05876
1,-12.282,-1.37834,1.52634
1,-12.3068,-1.18069,1.0599
1,-12.5931,-5.05923,-0.0524806
1,-12.6107,-4.96055,-0.0457839
1,-12.6266,-5.09175,-0.564664
1,-12.5805,-5.12822,-0.567364
1,-12.665,-5.05221,-0.561751
1,-12.6087,-4.97472,-0.555844
1,-12.6216,-4.92849,-0.552458
1,-12.3007,-1.71294,1.52187
1,-12.2965,-1.61888,1.52326
1,-12.2865,-1.56974,1.52297
1,-12.2853,-1.4764,1.52472
1,-12.2551,-1.14034,1.52763
1,-12.0726,0.575579,1.53602
1,-12.2667,-1.18887,1.52817
1,-12.2707,-1.04928,1.53146
1,-12.1195,0.904174,0.619001
1,-12.1145,0.95013,0.61928
1,-12.0974,0.995237,0.618812
1,-12.0901,1.04096,0.618922
1,-12.1488,1.13814,0.623539
1,-12.2166,1.19028,0.628171
1,-12.1507,0.816345,1.08351
1,-12.2136,0.867185,0.160029
1,-12.1459,0.955463,0.159284
1,-12.1368,1.00099,0.159507
1,-12.4038,0.833698,0.164357
1,-12.1336,1.0469,0.159858
1,-12.156,1.09478,0.160848
1,-12.1684,1.14203,0.161561
1,-12.1367,1.13719,1.08685
1,-12.1412,0.765078,1.54824
1,-12.0965,0.857445,1.07899
1,-12.0839,0.900775,1.07843
1,-12.059,0.945545,1.07674
1,-12.0697,0.992615,1.07844
1,-12.0843,1.04006,1.08051
1,-12.1007,1.08777,1.08274
1,-12.1925,1.19037,0.162557
1,-11.9231,2.83762,1.55279
1,-12.1579,1.1389,1.55678
1,-12.0733,0.808127,1.54016
1,-12.049,0.850949,1.53773
1,-12.0322,0.896408,1.53634
1,-12.0174,0.941885,1.53518
1,-12.032,0.989312,1.53788
1,-12.0524,1.03729,1.54135
1,-12.0845,1.08632,1.54635
1,-12.007,0.909986,1.99951
1,-12.1768,0.911248,0.159593
1,-12.2083,0.91446,-0.302807
1,-12.1435,0.956308,-0.301815
1,-12.1564,1.00311,-0.301592
1,-12.1791,1.05074,-0.301487
1,-12.1617,1.0955,-0.301026
1,-12.1123,1.1376,-0.300289
1,-12.2281,1.19315,-0.301133
1,-12.294,1.24519,-0.301526
1,-11.9577,2.74895,1.556
1,-11.7053,5.77203,1.56199
