x,y,z
9.75934,-13.3431,0
15.332,-16.2498,0
4.23181,-3.66059,0
0.00830476,3.04592,0
-0.690677,1.10411,0
-2.95121,-1.70341,0
2.61713,0.603611,0
-0.0468332,0.104074,0
0.442746,4.29169,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-30.7999,5.18741,0
-27.4834,10.083,0
26.585,-13.3419,0
31.6217,-6.86052,0
29.6677,-6.19702,0
-23.0004,7.20961,0
-15.5712,7.94092,0
-20.1903,5.75722,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4552,0.921794,0
27.2299,-3.82826,0
29.6076,4.21227,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.0199,1.70809,0
28.976,2.11909,0
25.6873,-2.83269,0
-13.2428,16.9559,0
-6.45611,16.9448,0
-13.14,13.6508,0
-0.613632,16.4548,0
5.55403,14.8362,0
5.46072,17.2943,0
-15.2037,-3.91811,0
-16.5977,1.89169,0
-17.3301,-2.72905,0
-13.554,-19.4205,0
-13.2686,7.70028,0
-13.2979,10.8992,0
-14.2216,14.041,0
-13.4533,4.82343,0
-14.6757,-20.3677,0
-7.96624,-20.3625,0
-7.06678,-19.4251,0
-13.2743,-16.2681,0
-11.3352,-20.0856,0
-11.9597,-16.4518,0
-16.1225,-11.7471,0
-19.8556,-12.8031,0
-5.51831,-2.03175,0
-10.2061,0.200421,0
-5.45548,-2.91542,0
-13.377,-1.28452,0
-5.78296,-4.90551,0
-10.0599,-1.4016,0
-13.4212,-4.19902,0
-13.5144,1.82554,0
-11.5645,1.39639,0
-8.24558,-0.315734,0
-10.4407,-0.232661,0
-10.3822,1.88312,0
-10.8499,4.68195,0
-11.0537,-2.25115,0
-8.69735,-2.67607,0
-12.1157,-2.30067,0
-12.9066,-3.74491,0
-12.9298,1.22812,0
15.0211,-0.980025,0
15.5246,2.53667,0
19.7849,-3.25616,0
16.1654,2.4537,0
18.8697,3.00369,0
18.9702,1.76048,0
18.1183,-3.14071,0
18.3485,-0.591593,0
17.057,3.6935,0
19.6028,-5.01324,0
-27.0796,-21.2486,0
5.87253,-14.9514,0
6.3642,-19.0827,0
6.10166,-16.5435,0
8.49405,-22.085,0
11.0083,-13.9659,0
11.986,-23.7974,0
9.75478,-19.7775,0
9.14749,-20.3263,0
10.1795,-16.8334,0
10.085,-20.5073,0
11.7013,-19.3734,0
11.5573,-16.2308,0
7.67605,-17.1748,0
8.91111,-19.4101,0
14.2076,-17.387,0
10.3237,-24.1805,0
14.4049,-18.7917,0
-9.6657,-6.26946,0
-13.2438,-7.32279,0
-13.4232,-13.3095,0
-13.2362,-10.2159,0
-14.7331,-6.10792,0
-5.93188,-6.92776,0
-6.11279,-8.84008,0
-11.8202,-4.96904,0
-11.9417,-14.0632,0
-12.0517,-11.198,0
-12.5841,-5.83583,0
-11.1702,-14.5646,0
11.2833,15.661,0
12.3728,15.0869,0
12.0348,17.007,0
12.0165,13.9137,0
10.6442,18.6609,0
11.0782,15.097,0
25.9992,9.45836,0
26.6691,5.12233,0
27.2539,5.4248,0
16.6358,-9.55159,0
20.8501,-8.94928,0
-31.6035,-2.91578,0
-28.2125,1.38723,0
-28.95,2.91154,0
6.07766,1.27218,0
8.78991,-2.86611,0
7.1334,-3.44479,0
11.6299,4.7953,0
12.4632,3.12087,0
5.58454,-3.30151,0
9.9516,-4.11262,0
11.9423,-4.46421,0
9.03385,0.676337,0
10.1674,-2.9738,0
8.75873,-0.630643,0
8.81238,-4.65705,0
9.46555,4.08982,0
9.94947,-2.39792,0
10.7825,-1.30994,0
10.4255,-3.0985,0
12.7457,-3.60977,0
7.91888,-2.25132,0
19.1341,5.77672,0
23.4154,5.23483,0
21.3014,6.67008,0
23.7328,10.3423,0
16.7963,5.28546,0
20.3312,8.14186,0
24.3275,11.8931,0
8.40583,7.18261,0
9.91143,5.32022,0
10.2772,7.43405,0
10.8716,9.27695,0
10.6826,9.7846,0
0.473509,5.65752,0
-0.907222,13.9608,0
-0.149053,7.39934,0
-1.84038,9.10699,0
-3.39445,10.8314,0
-2.00504,12.4324,0
9.73658,-10.1173,0
8.67403,-9.6949,0
10.3404,-6.52675,0
6.59177,-11.9097,0
11.4819,-7.37816,0
12.5672,-9.42743,0
9.19523,-11.3141,0
9.7432,-13.1982,0
11.6011,-10.305,0
13.485,-11.452,0
14.6519,-12.7035,0
4.94889,-8.58111,0
15.332,-16.2498,0
4.11416,-3.52587,0
4.32268,-4.95523,0
0.00830476,3.04592,0
-0.690677,1.10411,0
-2.89247,-1.64091,0
2.61713,0.603611,0
-0.0468332,0.104074,0
0.442746,4.29169,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-27.4834,10.083,0
31.6971,-6.71423,0
29.6677,-6.19702,0
-23.0004,7.20961,0
-15.5712,7.94092,0
-20.1903,5.75722,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4552,0.921794,0
27.2299,-3.82826,0
29.6076,4.21227,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.1641,1.72374,0
25.6873,-2.83269,0
-13.2596,16.9836,0
-6.46477,16.9555,0
-13.1634,13.6845,0
-0.621925,16.4599,0
4.13851,15.1154,0
5.37776,17.3585,0
5.80969,14.8104,0
-16.5977,1.89169,0
-17.3301,-2.72905,0
-13.5843,-19.4117,0
-13.2628,7.69844,0
-13.2913,10.898,0
-14.3031,14.0138,0
-13.4498,4.84352,0
-14.6757,-20.3677,0
-8.14029,-20.3512,0
-7.09629,-19.4191,0
-13.316,-19.4048,0
-13.597,-16.5168,0
-12.8477,-16.7656,0
-12.7015,-16.0585,0
-11.4403,-20.06,0
-10.3329,-20.5543,0
-12.07,-19.4168,0
-13.6181,-15.7353,0
-11.9597,-16.4518,0
-16.1225,-11.7471,0
-5.51831,-2.03175,0
-10.2061,0.200421,0
-5.70145,-2.95167,0
-8.13983,-0.429992,0
-13.3692,-1.25876,0
-5.78296,-4.90551,0
-13.4502,-4.14968,0
-13.4897,1.83841,0
-10.4407,-0.232661,0
-10.3822,1.88312,0
-10.8499,4.68195,0
-11.5079,1.5421,0
-11.0537,-2.25115,0
-12.6097,-1.05103,0
-8.69735,-2.67607,0
-12.1157,-2.30067,0
15.0211,-0.980025,0
15.5246,2.53667,0
19.7849,-3.25616,0
16.1654,2.4537,0
18.8697,3.00369,0
18.9702,1.76048,0
18.1183,-3.14071,0
15.512,-0.375312,0
17.057,3.6935,0
-27.0796,-21.2486,0
5.87253,-14.9514,0
6.20233,-18.9716,0
6.10166,-16.5435,0
8.49405,-22.085,0
9.09907,-16.0207,0
9.99429,-14.6922,0
9.99283,-20.6134,0
11.6127,-19.3782,0
11.5787,-16.4927,0
11.4971,-15.7002,0
7.67605,-17.1748,0
8.91111,-19.4101,0
14.2076,-17.387,0
13.262,-18.9681,0
10.3237,-24.1805,0
14.4049,-18.7917,0
-9.6657,-6.26946,0
-13.2759,-7.31726,0
-13.3445,-13.3454,0
-13.2396,-10.2283,0
-5.93188,-6.92776,0
-13.9326,-9.49371,0
-6.11279,-8.84008,0
-11.8202,-4.96904,0
-12.3167,-11.3368,0
-11.1702,-14.5646,0
11.2584,15.6524,0
12.0306,14.0624,0
6.23482,16.0461,0
11.806,17.3211,0
25.9992,9.45836,0
27.2539,5.4248,0
16.6358,-9.55159,0
20.8501,-8.94928,0
-31.6035,-2.91578,0
-28.2125,1.38723,0
-27.1985,0.444256,0
-28.95,2.91154,0
8.78991,-2.86611,0
12.4853,2.15071,0
12.4632,3.12087,0
5.58454,-3.30151,0
11.2965,-0.474366,0
11.9955,-2.88982,0
11.1838,0.866316,0
10.9094,3.6356,0
12.4989,-1.54561,0
11.8165,-4.2071,0
9.03385,0.676337,0
9.43368,4.078,0
11.5058,-4.65383,0
11.6989,8.14014,0
12.6835,-3.51583,0
9.75925,-4.62327,0
13.1161,-5.00416,0
7.91888,-2.25132,0
22.4442,5.21074,0
19.1341,5.77672,0
23.4154,5.23483,0
21.3014,6.67008,0
23.7328,10.3423,0
16.7963,5.28546,0
20.3312,8.14186,0
24.3275,11.8931,0
8.40583,7.18261,0
9.91143,5.32022,0
10.8128,9.47094,0
0.473509,5.65752,0
-0.907222,13.9608,0
-0.149053,7.39934,0
-1.84038,9.10699,0
-3.39445,10.8314,0
-1.92836,12.4146,0
7.67225,-12.4444,0
9.7401,-10.0708,0
8.66495,-9.78279,0
10.4347,-6.46754,0
6.59177,-11.9097,0
11.4585,-7.37003,0
12.5672,-9.42743,0
9.19523,-11.3141,0
9.7432,-13.1982,0
11.5395,-10.2645,0
11.7524,-13.2409,0
13.4992,-11.4733,0
11.4452,-9.69752,0
12.1663,-7.04223,0
5.55738,-9.78614,0
14.7725,-12.8904,0
4.94889,-8.58111,0
13.1211,-6.41086,0
12.9234,-5.419,0
13.7787,-12.6946,0
4.32268,-4.95523,0
0.00830476,3.04592,0
-2.95121,-1.70341,0
4.09356,-3.34351,0
2.61713,0.603611,0
-0.0468332,0.104074,0
0.442746,4.29169,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-30.7999,5.18741,0
-27.4834,10.083,0
26.585,-13.3419,0
31.6971,-6.71423,0
29.7688,-6.14235,0
-23.0004,7.20961,0
-15.5712,7.94092,0
-20.1903,5.75722,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4613,1.03629,0
29.6076,4.21227,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.0199,1.70809,0
25.6873,-2.83269,0
-13.2478,16.993,0
-6.50482,16.9667,0
-5.55037,16.6498,0
-13.6033,14.1592,0
-0.614669,16.4738,0
4.30088,15.118,0
5.4003,17.3567,0
-15.2037,-3.91811,0
-13.5129,-19.4203,0
-11.9244,7.67135,0
-13.3357,7.6788,0
-13.2925,10.9116,0
-12.7444,13.0604,0
-13.4497,4.81812,0
-13.6473,13.7763,0
-14.6757,-20.3677,0
-7.76469,-20.3756,0
-7.11962,-19.4287,0
-13.4122,-16.2626,0
-12.7015,-16.0585,0
-11.3352,-20.0856,0
-10.3329,-20.5543,0
-11.9597,-16.4518,0
-19.8556,-12.8031,0
-5.61387,-1.98232,0
-10.2061,0.200421,0
-5.42419,-2.93883,0
-8.07371,-0.499536,0
-13.3885,-1.22588,0
-5.78296,-4.90551,0
-10.0599,-1.4016,0
-13.461,-4.17563,0
-5.88628,-2.96023,0
-13.4896,1.87147,0
-10.4195,1.92505,0
-10.8499,4.68195,0
-11.5079,1.5421,0
-12.6682,-4.85139,0
-13.5019,0.422046,0
-12.1157,-2.30067,0
-13.6127,2.15177,0
15.0211,-0.980025,0
19.7849,-3.25616,0
16.1654,2.4537,0
18.8697,3.00369,0
18.3485,-0.591593,0
15.512,-0.375312,0
17.057,3.6935,0
19.6028,-5.01324,0
-27.0796,-21.2486,0
6.3642,-19.0827,0
6.10166,-16.5435,0
8.45251,-22.1177,0
9.08052,-16.1345,0
8.7934,-20.5022,0
10.0521,-14.8288,0
9.27584,-15.8824,0
9.96224,-20.7361,0
11.5986,-19.4018,0
11.5202,-16.218,0
9.05748,-19.3098,0
14.2663,-17.3642,0
12.1923,-18.8723,0
11.6502,-19.5163,0
11.414,-20.2798,0
14.4049,-18.7917,0
-9.6657,-6.26946,0
-13.2463,-7.33266,0
-13.3501,-13.344,0
-13.2425,-10.2239,0
-14.7331,-6.10792,0
-5.93188,-6.92776,0
-13.6477,-9.7591,0
-12.9259,-13.2648,0
-6.11279,-8.84008,0
-12.1777,-11.2511,0
-12.5841,-5.83583,0
-11.1702,-14.5646,0
5.85943,14.7703,0
11.9414,14.0349,0
12.2566,15.7258,0
12.2817,15.724,0
6.22435,16.2015,0
11.7975,17.3197,0
26.6691,5.12233,0
27.2539,5.4248,0
16.6358,-9.55159,0
20.8501,-8.94928,0
-28.2125,1.38723,0
-28.95,2.91154,0
8.78991,-2.86611,0
7.1334,-3.44479,0
12.4632,3.12087,0
5.58454,-3.30151,0
11.615,-1.11575,0
11.9955,-2.88982,0
11.5959,1.62071,0
10.0272,-4.11321,0
10.3719,3.84707,0
12.5448,-1.4916,0
11.9526,-4.4348,0
8.8075,0.772491,0
10.2146,-2.68667,0
8.75873,-0.630643,0
12.6546,-0.19237,0
9.98111,2.04503,0
8.81238,-4.65705,0
9.46555,4.08982,0
11.6068,4.58179,0
10.7822,-2.83915,0
7.91888,-2.25132,0
12.3996,0.48479,0
22.4442,5.21074,0
19.1341,5.77672,0
23.4154,5.23483,0
21.3014,6.67008,0
23.7328,10.3423,0
16.7963,5.28546,0
20.3312,8.14186,0
24.3275,11.8931,0
11.7518,9.62272,0
12.2416,6.38237,0
8.40583,7.18261,0
9.91143,5.32022,0
10.1357,6.52288,0
10.2687,7.61072,0
10.672,9.5892,0
0.473509,5.65752,0
-0.846677,13.928,0
-1.84038,9.10699,0
-3.39445,10.8314,0
-2.00504,12.4324,0
7.67225,-12.4444,0
11.0985,-7.95246,0
8.66495,-9.78279,0
6.59177,-11.9097,0
10.2354,-6.45391,0
12.5288,-9.37336,0
9.7432,-13.1982,0
10.4382,-13.947,0
11.673,-13.2532,0
13.4149,-11.4057,0
11.6983,-9.85581,0
11.4647,-10.6646,0
12.5662,-6.57663,0
11.265,-9.82306,0
5.55738,-9.78614,0
14.576,-12.5162,0
12.9284,-12.7587,0
4.94889,-8.58111,0
11.8438,-10.6634,0
13.7787,-12.6946,0
15.332,-16.2498,0
0.00830476,3.04592,0
-0.690677,1.10411,0
-2.95121,-1.70341,0
4.09356,-3.34351,0
2.61713,0.603611,0
-0.0234166,0.0520372,0
0.442746,4.29169,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-30.7999,5.18741,0
-27.4834,10.083,0
26.585,-13.3419,0
31.6217,-6.86052,0
29.6677,-6.19702,0
-15.5712,7.94092,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4552,0.921794,0
27.2299,-3.82826,0
29.6076,4.21227,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.0199,1.70809,0
28.976,2.11909,0
25.6873,-2.83269,0
-13.2465,16.9621,0
-6.46713,16.9141,0
-5.95523,17.7582,0
-13.2186,13.6925,0
-0.611352,16.4679,0
5.19704,14.9086,0
5.39765,17.3711,0
-15.2037,-3.91811,0
-16.5977,1.89169,0
-17.3301,-2.72905,0
-13.4904,-19.4203,0
-13.2756,7.68664,0
-13.2963,10.8939,0
-13.4533,4.82343,0
-14.6757,-20.3677,0
-7.96624,-20.3625,0
-7.11962,-19.4287,0
-13.6811,-16.4998,0
-12.8633,-16.8148,0
-13.3055,-15.8107,0
-11.4403,-20.06,0
-10.3329,-20.5543,0
-16.1225,-11.7471,0
-19.8556,-12.8031,0
-5.51831,-2.03175,0
-10.2061,0.200421,0
-5.45548,-2.91542,0
-8.07371,-0.499536,0
-13.3865,-1.29406,0
-10.0112,-1.47143,0
-13.4456,-4.13817,0
-6.0704,-3.00604,0
-13.4936,1.78009,0
-11.5645,1.39639,0
-10.4407,-0.232661,0
-10.4851,1.96971,0
-10.8499,4.68195,0
-8.69735,-2.67607,0
-12.5614,-5.01604,0
-12.1157,-2.30067,0
-5.81384,-5.08266,0
18.3271,-0.392827,0
15.0211,-0.980025,0
15.5246,2.53667,0
19.7849,-3.25616,0
16.1654,2.4537,0
18.8202,3.0867,0
18.9702,1.76048,0
18.1183,-3.14071,0
19.6028,-5.01324,0
-27.0796,-21.2486,0
5.87253,-14.9514,0
6.3642,-19.0827,0
6.10166,-16.5435,0
8.49405,-22.085,0
9.34752,-15.657,0
11.986,-23.7974,0
9.75478,-19.7775,0
9.14749,-20.3263,0
10.1795,-16.8334,0
9.99283,-20.6134,0
11.6041,-19.4026,0
11.5295,-16.2309,0
7.67605,-17.1748,0
14.2076,-17.387,0
13.142,-18.9959,0
10.3237,-24.1805,0
14.4049,-18.7917,0
-13.278,-7.31744,0
-13.3413,-13.3519,0
-13.272,-10.1848,0
-5.93188,-6.92776,0
-11.8202,-4.96904,0
-12.1777,-11.2511,0
-12.5841,-5.83583,0
-11.1702,-14.5646,0
11.3242,15.5146,0
11.9433,15.5291,0
6.5565,14.7933,0
6.22435,16.2015,0
25.9992,9.45836,0
27.2539,5.4248,0
16.6358,-9.55159,0
20.8501,-8.94928,0
-31.6035,-2.91578,0
-28.2125,1.38723,0
-27.1985,0.444256,0
-28.95,2.91154,0
6.07766,1.27218,0
8.78991,-2.86611,0
7.1334,-3.44479,0
12.4853,2.15071,0
5.58454,-3.30151,0
10.025,-3.817,0
11.6858,-1.2422,0
11.9955,-2.88982,0
10.6957,1.8041,0
11.6214,5.83621,0
11.9095,-4.31111,0
9.03385,0.676337,0
12.6546,-0.19237,0
9.43368,4.078,0
11.9915,1.59167,0
12.1328,0.0714782,0
10.7825,-1.30994,0
13.1135,-5.15039,0
11.2727,-0.613142,0
13.3295,0.0521362,0
12.3687,3.04747,0
22.4442,5.21074,0
19.1341,5.77672,0
23.4154,5.23483,0
23.7328,10.3423,0
16.7963,5.28546,0
20.3312,8.14186,0
24.3275,11.8931,0
8.40583,7.18261,0
11.7978,11.1309,0
10.2255,7.18837,0
10.5694,8.18365,0
10.8716,9.27695,0
10.618,9.71671,0
11.8673,8.87643,0
0.473509,5.65752,0
-1.01589,13.9327,0
-0.149053,7.39934,0
-1.84038,9.10699,0
-3.39445,10.8314,0
-1.1208,14.7429,0
-2.00504,12.4324,0
7.67225,-12.4444,0
9.78403,-10.1038,0
10.3404,-6.52675,0
6.59177,-11.9097,0
11.5302,-7.31188,0
12.4888,-9.35299,0
8.7541,-9.85189,0
9.18939,-11.2135,0
9.7432,-13.1982,0
11.6739,-13.2684,0
11.6325,-10.2626,0
13.485,-11.452,0
5.55738,-9.78614,0
14.6519,-12.7035,0
4.94889,-8.58111,0
13.1211,-6.41086,0
13.7787,-12.6946,0
15.332,-16.2498,0
4.11416,-3.52587,0
4.32268,-4.95523,0
-0.11032,3.08134,0
-2.95121,-1.70341,0
0.508796,4.34762,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-30.7999,5.18741,0
-27.4834,10.083,0
26.585,-13.3419,0
31.6971,-6.71423,0
29.6677,-6.19702,0
-23.0004,7.20961,0
-15.5712,7.94092,0
-20.1903,5.75722,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4552,0.921794,0
27.2299,-3.82826,0
29.6076,4.21227,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.0199,1.70809,0
28.976,2.11909,0
25.6873,-2.83269,0
-13.2481,16.9703,0
-6.4533,16.9522,0
-13.2413,13.6954,0
-0.609632,16.4586,0
5.60192,14.8502,0
5.45132,17.2902,0
-15.2037,-3.91811,0
-16.5977,1.89169,0
-17.3301,-2.72905,0
-13.4904,-19.4203,0
-13.2689,7.69582,0
-13.2964,10.9015,0
-13.4533,4.82343,0
-14.6757,-20.3677,0
-7.96624,-20.3625,0
-7.11962,-19.4287,0
-13.2924,-16.5664,0
-12.7847,-16.0425,0
-11.4403,-20.06,0
-10.3329,-20.5543,0
-13.4263,-15.7875,0
-11.9597,-16.4518,0
-16.1225,-11.7471,0
-19.8556,-12.8031,0
-5.51831,-2.03175,0
-10.3234,-0.0161197,0
-5.70145,-2.95167,0
-8.13983,-0.429992,0
-13.3805,-1.28331,0
-5.78296,-4.90551,0
-10.0112,-1.47143,0
-13.4637,-4.16337,0
-13.4825,1.90313,0
-11.5645,1.39639,0
-10.3822,1.88312,0
-10.8499,4.68195,0
-11.0537,-2.25115,0
-13.5661,0.569784,0
-8.69735,-2.67607,0
-12.5614,-5.01604,0
-12.1157,-2.30067,0
-12.9066,-3.74491,0
15.0211,-0.980025,0
15.5246,2.53667,0
19.7849,-3.25616,0
16.1654,2.4537,0
18.8697,3.00369,0
18.9702,1.76048,0
15.512,-0.375312,0
17.057,3.6935,0
19.6028,-5.01324,0
-27.0796,-21.2486,0
5.87253,-14.9514,0
6.3642,-19.0827,0
6.10166,-16.5435,0
8.49405,-22.085,0
10.9622,-13.9948,0
11.986,-23.7974,0
8.7934,-20.5022,0
9.75478,-19.7775,0
10.1795,-16.8334,0
9.99283,-20.6134,0
11.7078,-19.3572,0
11.5568,-16.193,0
7.67605,-17.1748,0
9.05748,-19.3098,0
14.2076,-17.387,0
10.3237,-24.1805,0
-9.6657,-6.26946,0
-13.2745,-7.31391,0
-13.3413,-13.3519,0
-13.2467,-10.2592,0
-5.93188,-6.92776,0
-11.8202,-4.96904,0
-12.5841,-5.83583,0
-11.1702,-14.5646,0
-12.5021,-9.65723,0
11.9683,14.0592,0
11.8455,17.1958,0
25.9992,9.45836,0
27.2539,5.4248,0
16.6358,-9.55159,0
20.8501,-8.94928,0
-31.6035,-2.91578,0
-28.2125,1.38723,0
-27.1985,0.444256,0
-28.95,2.91154,0
6.07766,1.27218,0
8.78991,-2.86611,0
7.1334,-3.44479,0
11.5616,3.20757,0
12.4632,3.12087,0
9.9755,-4.04373,0
12.5218,-1.60506,0
11.6977,-4.28383,0
9.03385,0.676337,0
10.1992,-2.70282,0
8.75873,-0.630643,0
8.81238,-4.65705,0
9.46555,4.08982,0
12.8603,-5.10783,0
10.7825,-1.30994,0
12.7117,-3.11559,0
7.91888,-2.25132,0
12.8435,-3.78782,0
12.2077,-3.86249,0
22.4442,5.21074,0
19.1341,5.77672,0
21.3014,6.67008,0
23.7328,10.3423,0
16.7963,5.28546,0
20.3312,8.14186,0
24.3275,11.8931,0
8.40583,7.18261,0
11.7841,11.0746,0
10.1357,6.52288,0
10.8555,13.9792,0
10.8131,9.35858,0
10.7051,9.87517,0
0.473509,5.65752,0
-0.907222,13.9608,0
-0.149053,7.39934,0
-1.84038,9.10699,0
-3.39445,10.8314,0
-2.00504,12.4324,0
7.67225,-12.4444,0
11.1596,-7.87674,0
8.66495,-9.78279,0
10.5016,-6.59708,0
6.59177,-11.9097,0
12.4888,-9.35299,0
9.19523,-11.3141,0
9.69907,-13.0262,0
11.6288,-10.2395,0
13.485,-11.452,0
13.3929,-9.7566,0
14.6519,-12.7035,0
4.94889,-8.58111,0
13.1211,-6.41086,0
11.5787,-14.1118,0
13.7787,-12.6946,0
15.332,-16.2498,0
4.32268,-4.95523,0
-0.690677,1.10411,0
-2.95121,-1.70341,0
4.09356,-3.34351,0
2.61713,0.603611,0
-0.0468332,0.104074,0
0.442746,4.29169,0
0.102584,2.9328,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-27.4834,10.083,0
26.585,-13.3419,0
31.6971,-6.71423,0
29.6677,-6.19702,0
-15.5712,7.94092,0
-20.1903,5.75722,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4552,0.921794,0
27.2299,-3.82826,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.0199,1.70809,0
28.976,2.11909,0
25.6873,-2.83269,0
-13.2613,16.9862,0
-6.47197,16.962,0
-13.6962,14.684,0
-0.612107,16.4585,0
4.26104,15.1065,0
5.43749,17.3159,0
-15.2037,-3.91811,0
-16.5977,1.89169,0
-17.3301,-2.72905,0
-13.4904,-19.4203,0
-13.263,7.68916,0
-13.2951,10.9078,0
-13.2149,13.5232,0
-13.4486,4.81772,0
-7.76469,-20.3756,0
-7.11962,-19.4287,0
-13.3221,-16.2179,0
-11.4403,-20.06,0
-10.3329,-20.5543,0
-11.9597,-16.4518,0
-16.1225,-11.7471,0
-19.8556,-12.8031,0
-5.37078,-2.09027,0
-10.5017,0.0260239,0
-5.70145,-2.95167,0
-13.3831,-1.26803,0
-10.0112,-1.47143,0
-13.4243,-4.16164,0
-13.4799,1.89894,0
-8.24558,-0.315734,0
-10.4629,2.03343,0
-10.8499,4.68195,0
-11.0537,-2.25115,0
-13.5019,0.422046,0
-8.69735,-2.67607,0
15.0211,-0.980025,0
15.5246,2.53667,0
19.7849,-3.25616,0
16.1654,2.4537,0
18.8697,3.00369,0
18.9702,1.76048,0
18.1183,-3.14071,0
17.057,3.6935,0
19.6028,-5.01324,0
-27.0796,-21.2486,0
5.87253,-14.9514,0
6.10166,-16.5435,0
8.49405,-22.085,0
10.9761,-13.9974,0
11.986,-23.7974,0
8.7934,-20.5022,0
9.75478,-19.7775,0
9.99283,-20.6134,0
11.6873,-19.3876,0
11.6487,-15.9924,0
11.4207,-16.6852,0
7.67605,-17.1748,0
8.91111,-19.4101,0
14.2076,-17.387,0
6.45247,-19.2517,0
10.3237,-24.1805,0
-9.6657,-6.26946,0
-13.2253,-7.35175,0
-14.569,-6.47461,0
-13.3413,-13.3519,0
-13.2837,-10.2085,0
-5.93188,-6.92776,0
-6.11279,-8.84008,0
-11.8202,-4.96904,0
-12.4367,-11.3893,0
-12.5841,-5.83583,0
-11.1237,-14.6046,0
-11.9187,-11.1129,0
6.01346,14.734,0
11.9038,15.5444,0
25.9992,9.45836,0
26.6691,5.12233,0
27.2539,5.4248,0
16.6358,-9.55159,0
20.8501,-8.94928,0
-31.6035,-2.91578,0
-28.2125,1.38723,0
-27.1985,0.444256,0
-28.95,2.91154,0
6.07766,1.27218,0
8.78991,-2.86611,0
7.1334,-3.44479,0
11.4971,4.61857,0
12.4632,3.12087,0
5.58454,-3.30151,0
9.99067,-4.09201,0
11.636,-1.18123,0
11.9955,-2.88982,0
10.5264,4.28344,0
12.4989,-1.54561,0
11.7236,-4.29771,0
8.8075,0.772491,0
10.2712,-2.66373,0
8.75873,-0.630643,0
12.2963,0.36077,0
9.2602,0.580182,0
8.81238,-4.65705,0
9.46555,4.08982,0
12.8909,-5.16798,0
10.7825,-1.30994,0
12.7117,-3.11559,0
7.91888,-2.25132,0
12.8435,-3.78782,0
22.4442,5.21074,0
19.1341,5.77672,0
23.4154,5.23483,0
21.3014,6.67008,0
23.7328,10.3423,0
16.7963,5.28546,0
20.3312,8.14186,0
24.3275,11.8931,0
8.40583,7.18261,0
11.7655,11.0982,0
9.91143,5.32022,0
10.1798,7.18419,0
10.7771,9.53078,0
0.473509,5.65752,0
-0.846677,13.928,0
-0.149053,7.39934,0
-1.84038,9.10699,0
-3.39445,10.8314,0
-2.00504,12.4324,0
7.67225,-12.4444,0
9.73658,-10.1173,0
8.66495,-9.78279,0
6.59177,-11.9097,0
11.6771,-7.15998,0
10.2027,-6.57664,0
10.421,-8.69267,0
12.4888,-9.35299,0
9.19523,-11.3141,0
11.6288,-10.2395,0
13.485,-11.452,0
13.3929,-9.7566,0
11.459,-7.24929,0
14.6519,-12.7035,0
4.94889,-8.58111,0
13.7787,-12.6946,0
15.332,-16.2498,0
4.11416,-3.52587,0
4.32268,-4.95523,0
0.00830476,3.04592,0
-0.690677,1.10411,0
-2.89247,-1.64091,0
2.61713,0.603611,0
0.442746,4.29169,0
4.64444,-6.73694,0
0,0,0
-26.1529,8.05314,0
-30.7999,5.18741,0
-27.4834,10.083,0
26.585,-13.3419,0
31.6971,-6.71423,0
29.6677,-6.19702,0
-23.0004,7.20961,0
-15.5712,7.94092,0
-20.1903,5.75722,0
25.7756,4.13997,0
31.7821,3.21531,0
31.4552,0.921794,0
27.2299,-3.82826,0
29.6076,4.21227,0
24.6351,-3.88405,0
29.0731,-4.42179,0
30.0199,1.70809,0
28.976,2.11909,0
25.6873,-2.83269,0
-13.275,16.9848,0
-6.45327,16.9474,0
-13.1504,13.6815,0
-0.60412,16.4642,0
5.55403,14.8362,0
5.40091,17.3612,0
-15.2037,-3.91811,0
-16.5977,1.89169,0
-17.3301,-2.72905,0
-13.4873,-19.4292,0
-11.9244,7.67135,0
-13.3341,7.69781,0
-13.2935,10.9039,0
-14.2216,14.041,0
-13.4533,4.82343,0
-14.6757,-20.3677,0
-7.96624,-20.3625,0
-7.06678,-19.4251,0
-13.1805,-16.7129,0
-12.7015,-16.0585,0
-11.4403,-20.06,0
-10.3329,-20.5543,0
-13.5107,-15.7862,0
-13.2997,-15.7895,0
-11.9597,-16.4518,0
-16.1225,-11.7471,0
